270,2,253.00,87.00,19.00,11.00,1,0,1
270,1,927.00,320.00,60.00,29.00,1,0,1
271,2,246.00,92.00,19.00,11.00,1,0,1
271,1,950.00,331.00,54.00,29.00,1,0,1
272,2,243.00,92.00,19.00,12.00,1,0,1
272,1,959.00,334.00,54.00,32.00,1,0,1
273,2,236.00,92.00,19.00,12.00,1,0,1
273,1,969.00,340.00,62.00,35.00,1,0,1
274,2,233.00,90.00,20.00,13.00,1,0,1
274,1,984.00,342.00,56.00,38.00,1,0,1
275,2,227.00,86.00,20.00,13.00,1,0,1
275,1,1002.00,345.00,56.00,44.00,1,0,1
276,2,224.00,83.00,20.00,13.00,1,0,1
276,1,1010.00,347.00,58.00,45.00,1,0,1
277,2,218.00,75.00,20.00,13.00,1,0,1
277,1,1028.00,353.00,60.00,42.00,1,0,1
278,2,215.00,70.00,21.00,14.00,1,0,1
278,1,1036.00,356.00,63.00,41.00,1,0,1
279,2,210.00,61.00,20.00,13.00,1,0,1
279,1,1054.00,363.00,65.00,38.00,1,0,1
280,2,208.00,56.00,21.00,13.00,1,0,1
280,1,1063.00,366.00,67.00,38.00,1,0,1
281,2,203.00,47.00,21.00,14.00,1,0,1
281,1,1072.00,374.00,78.00,37.00,1,0,1
282,2,202.00,42.00,20.00,13.00,1,0,1
282,1,1090.00,377.00,70.00,39.00,1,0,1
283,2,198.00,33.00,21.00,13.00,1,0,1
283,1,1108.00,385.00,71.00,42.00,1,0,1
284,2,197.00,28.00,20.00,13.00,1,0,1
284,1,1116.00,390.00,72.00,42.00,1,0,1
285,2,194.00,19.00,21.00,15.00,1,0,1
285,1,1132.00,402.00,74.00,39.00,1,0,1
286,2,193.00,15.00,21.00,15.00,1,0,1
286,1,1140.00,408.00,74.00,36.00,1,0,1
287,2,192.00,7.00,21.00,16.00,1,0,1
287,1,1144.00,419.00,86.00,35.00,1,0,1
288,2,191.00,2.00,20.00,18.00,1,0,1
288,1,1159.00,425.00,79.00,34.00,1,0,1
